ActBal_CA,ActBal_CC,ActBal_Total_Asset,ActBal_Total_Liability,ActBal_Total,Age,Count_Total_Asset,Count_Total_Liability,Debt_To_Balance,Inflow_Outflow_Ratio,TransactionsCred,TransactionsDeb_PaymentOrder,TransactionsDeb,Revenue_CL
86.42857142857143,-1.0,86.42857142857143,0.0,86.42857142857143,28.0,1.0,-1.0,0.0,0.007990402567667922,1.0,0.0,1.0,0.0
166.75500000000002,-1.0,2858.0217857142857,0.0,2858.0217857142857,44.0,2.0,1.0,0.0,1.1947891669670032,5.0,24.0,37.0,0.0
3743.776428571429,-1.0,3743.776428571429,0.0,3743.776428571429,38.0,1.0,-1.0,0.0,0.9183846480606102,6.0,2.0,10.0,0.0
11581.948214285714,-1.0,214523.55714285714,0.0,214523.55714285714,35.0,2.0,-1.0,0.0,0.5951890965631444,4.0,12.0,20.0,0.0
5811.818571428572,-1.0,7608.648571428572,0.0,7608.648571428572,73.0,3.0,1.0,0.0,0.9723058620182534,8.0,7.0,20.0,13.0
2.415,-1.0,2.415,0.0,2.415,27.0,1.0,-1.0,0.0,717.0419985968008,2.0,0.0,1.0,0.0
23516.17142857143,-1.0,23516.17142857143,0.0,23516.17142857143,49.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
157.92392857142858,-1.0,157.92392857142858,0.0,157.92392857142858,50.0,1.0,-1.0,0.0,0.5097579515448404,4.0,5.0,15.0,4.25
188.95321428571427,-1.0,3780.6839285714286,874.1800000000001,2906.5039285714283,47.0,2.0,1.0,0.30076683919326413,1.3375508965984202,8.0,6.0,23.0,0.0
1724.347857142857,-1.0,1724.347857142857,0.0,1724.347857142857,46.0,1.0,-1.0,0.0,0.842650374190955,3.0,3.0,4.0,9.75
3723.582142857143,-1.0,3723.582142857143,0.0,3723.582142857143,38.0,1.0,1.0,0.0,1.3547785835998312,3.0,1.0,12.0,0.0
2275.505357142857,-1.0,44174.796428571426,0.0,44174.796428571426,45.0,2.0,1.0,0.0,4.103729841711126,6.0,9.0,21.0,0.0
248.77142857142857,-1.0,248.77142857142857,468.0807142857143,-219.30928571428572,52.0,1.0,1.0,-2.1343406180706204,0.4101762346231917,5.0,12.0,20.0,0.0
1054.365,-1.0,13181.954642857143,6622.200357142857,6559.754285714286,27.0,2.0,2.0,1.0095195746211172,1.034810848295056,3.0,13.0,19.0,8.321428571428571
247.4267857142857,-1.0,247.51857142857142,0.0,247.51857142857142,72.0,4.0,-1.0,0.0,1.2259993758548635,2.0,0.0,1.0,0.0
4783.925357142857,-1.0,10554.554642857143,0.0,10554.554642857143,42.0,2.0,-1.0,0.0,0.0003210831686691185,2.0,0.0,3.0,0.0
5871.232142857143,-1.0,23956.720357142854,0.0,23956.720357142854,46.0,5.0,-1.0,0.0,7297857.142857143,2.0,0.0,0.0,14.198214285714286
1642.2603571428572,-1.0,4943.202857142856,0.0,4943.202857142856,71.0,3.0,-1.0,0.0,1.311455235156252,10.0,10.0,19.0,0.0
7169.007142857144,-1.0,7169.007142857144,0.0,7169.007142857144,33.0,1.0,-1.0,0.0,0.9453295720133179,2.0,1.0,6.0,0.0
2664.743214285714,-1.0,2664.743214285714,0.0,2664.743214285714,60.0,1.0,-1.0,0.0,0.0,0.0,0.0,3.0,0.0
564.0332142857143,-1.0,564.0332142857143,0.0,564.0332142857143,21.0,1.0,1.0,0.0,37321785.71428572,2.0,0.0,0.0,0.0
368.99107142857144,-1.0,368.99107142857144,0.0,368.99107142857144,77.0,1.0,-1.0,0.0,0.0005454542677687364,1.0,0.0,1.0,0.0
201.31678571428571,-1.0,201.31678571428571,65.49249999999999,135.82428571428574,49.0,1.0,1.0,0.48218548820924245,1.9715555735204464,4.0,10.0,21.0,0.0
21493.719642857144,-1.0,28377.73142857143,0.0,28377.73142857143,39.0,3.0,-1.0,0.0,1.4903218951627382,2.0,0.0,4.0,17.214285714285715
789.4517857142857,-1.0,789.4517857142857,0.0,789.4517857142857,68.0,1.0,1.0,0.0,0.9339342094125596,2.0,1.0,16.0,0.0
140.06,617.6560714285714,140.06,617.6560714285714,-477.5960714285714,61.0,1.0,2.0,-1.2932603714145239,1.5546593731690215,9.0,7.0,12.0,0.0
611.6046428571428,-1.0,611.6046428571428,0.0,611.6046428571428,38.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
3677.9396428571426,-1.0,19758.84357142857,0.0,19758.84357142857,75.0,2.0,1.0,0.0,1.6489945576753076,3.0,5.0,8.0,0.0
2804.529285714286,-1.0,2804.529285714286,0.0,2804.529285714286,37.0,1.0,-1.0,0.0,437.05431049917223,2.0,0.0,1.0,15.821428571428571
2418.8767857142857,-1.0,2418.8767857142857,0.0,2418.8767857142857,23.0,1.0,-1.0,0.0,0.989331405409691,2.0,1.0,8.0,12.50607142857143
2717.866785714286,-1.0,59854.69,0.0,59854.69,51.0,5.0,1.0,0.0,0.8699148728577828,4.0,10.0,15.0,0.0
486.99071428571426,-1.0,4941.219285714285,0.0,4941.219285714285,36.0,2.0,-1.0,0.0,0.9752669348612018,2.0,2.0,4.0,10.310357142857143
357.14285714285717,0.7142857142857143,357.14285714285717,0.7142857142857143,356.42857142857144,40.0,1.0,1.0,0.0020040080104095966,1.4627748802361626,12.0,13.0,25.0,7.285714285714286
442.34607142857146,-1.0,5911.607142857143,0.0,5911.607142857143,50.0,5.0,-1.0,0.0,2.6211191146875663,6.0,6.0,38.0,0.0
208.6057142857143,-1.0,208.6057142857143,0.0,208.6057142857143,60.0,1.0,-1.0,0.0,0.835700348599306,3.0,4.0,9.0,0.0
102.75714285714285,-1.0,102.75714285714285,0.0,102.75714285714285,49.0,1.0,1.0,0.0,0.8905807983954782,7.0,0.0,16.0,0.0
3692.966785714286,-1.0,3716.5660714285714,0.0,3716.5660714285714,56.0,3.0,-1.0,0.0,0.2920512697172918,2.0,1.0,3.0,0.0
451.7967857142857,-1.0,451.7967857142857,0.0,451.7967857142857,59.0,1.0,-1.0,0.0,0.0035999959680045155,1.0,0.0,1.0,0.0
3358.467857142857,-1.0,3358.467857142857,0.0,3358.467857142857,29.0,1.0,-1.0,0.0,0.8362881368757371,4.0,5.0,37.0,0.0
60.051785714285714,-1.0,60.051785714285714,0.0,60.051785714285714,25.0,1.0,-1.0,0.0,0.3526125593028689,3.0,2.0,18.0,21.0
265.5810714285714,0.7142857142857143,265.5810714285714,0.7142857142857143,264.8667857142857,26.0,1.0,2.0,0.002696773435229616,1.2134233234792224,21.0,4.0,25.0,0.0
5215.269642857143,-1.0,5215.269642857143,0.0,5215.269642857143,32.0,1.0,-1.0,0.0,1.1098557688747486,3.0,14.0,19.0,0.0
4133.402142857142,-1.0,4133.403928571428,0.0,4133.403928571428,35.0,2.0,1.0,0.0,0.7724947604630668,30.0,31.0,54.0,13.25
376.8910714285715,-1.0,2883.4421428571427,0.0,2883.4421428571427,51.0,2.0,-1.0,0.0,2.086656170740513,3.0,6.0,11.0,0.0
1668.3721428571428,2.357142857142857,22300.05678571429,2.357142857142857,22297.699642857147,53.0,4.0,2.0,0.0001057123781731553,1.6076105097258093,17.0,25.0,69.0,11.714285714285714
281.49357142857144,-1.0,11213.786785714286,0.0,11213.786785714286,33.0,6.0,-1.0,0.0,2.081183820318068,5.0,4.0,5.0,0.0
1188.3842857142859,-1.0,1188.3842857142859,0.0,1188.3842857142859,57.0,1.0,-1.0,0.0,3.9936233868191495,2.0,0.0,10.0,27.2575
906.5260714285714,-1.0,906.5260714285714,0.0,906.5260714285714,44.0,1.0,-1.0,0.0,30.768346973316564,5.0,0.0,25.0,0.0
621.9010714285714,-1.0,621.9010714285714,243.4,378.50107142857144,33.0,1.0,1.0,0.6430629071623913,0.8851184143612488,4.0,7.0,16.0,36.050714285714285
435.6671428571429,-1.0,435.6671428571429,0.0,435.6671428571429,28.0,1.0,-1.0,0.0,0.5799336009874582,2.0,0.0,9.0,0.0
0.0,-1.0,57822.75714285714,0.0,57822.75714285714,47.0,3.0,-1.0,0.0,1.3659207710645274,5.0,3.0,6.0,0.0
7074.069285714286,-1.0,7074.069285714286,4850.017142857143,2224.052142857143,28.0,1.0,1.0,2.1807119748756545,0.9864666633343473,3.0,7.0,37.0,10.678571428571429
502.44607142857143,-1.0,594.9521428571429,0.0,594.9521428571429,27.0,3.0,-1.0,0.0,0.839577559908083,4.0,7.0,8.0,1.0714285714285714
17234.89214285714,-1.0,37431.37285714285,0.0,37431.37285714285,40.0,3.0,-1.0,0.0,1.8101196024768882,7.0,21.0,35.0,0.0
1313.5132142857144,-1.0,1313.5132142857144,0.0,1313.5132142857144,72.0,1.0,-1.0,0.0,1.066211047169638,3.0,4.0,6.0,0.0
3779.613214285714,-1.0,3779.613214285714,0.0,3779.613214285714,49.0,2.0,-1.0,0.0,0.45115588669354467,3.0,7.0,12.0,0.0
114.64285714285714,-1.0,114.64285714285714,0.0,114.64285714285714,43.0,2.0,-1.0,0.0,1.8281608728346888,2.0,12.0,13.0,0.0
2469.842857142857,-1.0,2469.842857142857,0.0,2469.842857142857,64.0,1.0,-1.0,0.0,0.9954087334787586,3.0,1.0,8.0,0.0
40.60071428571428,-1.0,40.60071428571428,0.0,40.60071428571428,27.0,1.0,-1.0,0.0,1.0609018908395054,6.0,4.0,17.0,0.0
3.4274999999999998,-1.0,3.4274999999999998,0.0,3.4274999999999998,45.0,1.0,-1.0,0.0,560.1441506943555,12.0,0.0,1.0,0.0
8206.767142857143,-1.0,8206.767142857143,0.0,8206.767142857143,30.0,1.0,-1.0,0.0,1.1159675143212753,3.0,2.0,17.0,18.1725
0.5700000000000001,-1.0,0.5700000000000001,0.0,0.5700000000000001,46.0,1.0,-1.0,0.0,1.1933106108323641,5.0,3.0,8.0,6.25
0.0,-1.0,0.0,1038.6967857142856,-1038.6967857142856,30.0,1.0,2.0,-1.000000000962745,0.8352427427107859,3.0,7.0,11.0,0.0
494.055,-1.0,494.055,608.9953571428571,-114.94035714285707,63.0,1.0,1.0,-5.298359754392521,1.787400157987014,3.0,0.0,4.0,12.046071428571429
2.563928571428572,-1.0,2.563928571428572,0.0,2.563928571428572,21.0,2.0,-1.0,0.0,0.1759998028802208,1.0,0.0,1.0,0.0
13956.804999999998,-1.0,13956.804999999998,0.0,13956.804999999998,27.0,1.0,-1.0,0.0,2.1244818056569255,2.0,2.0,4.0,0.0
2418.475,-1.0,2418.475,0.0,2418.475,30.0,1.0,-1.0,0.0,0.4470029932344042,3.0,2.0,6.0,9.916785714285714
39.75107142857143,-1.0,3029.2185714285715,0.0,3029.2185714285715,23.0,4.0,1.0,0.0,1.117874783717423,6.0,9.0,33.0,22.424642857142857
16109.628571428571,-1.0,16109.628571428571,0.0,16109.628571428571,18.0,1.0,1.0,0.0,1.056667693743039,30.0,8.0,55.0,0.0
2.8578571428571427,-1.0,2.8578571428571427,0.0,2.8578571428571427,76.0,1.0,-1.0,0.0,0.4714311093940805,4.0,1.0,15.0,15.184285714285716
6.699285714285715,13.071428571428571,544.8296428571429,13.071428571428571,531.7582142857143,62.0,3.0,1.0,0.024581526332235936,0.014222732114357471,5.0,6.0,12.0,3.261071428571429
4474.592142857143,-1.0,4474.592142857143,0.0,4474.592142857143,74.0,2.0,-1.0,0.0,0.00030096535580520733,1.0,1.0,2.0,0.0
605.08,-1.0,28452.448214285716,0.0,28452.448214285716,23.0,3.0,-1.0,0.0,0.7501887763688109,4.0,6.0,10.0,0.0
33553.847499999996,530.3564285714285,34627.25107142857,530.3564285714285,34096.894642857136,32.0,3.0,1.0,0.0155543909236021,1.1733266613819426,24.0,6.0,47.0,10.571428571428571
427.5753571428572,-1.0,427.5753571428572,0.0,427.5753571428572,73.0,1.0,1.0,0.0,1.0946373014926472,17.0,3.0,27.0,0.0
570.3421428571429,-1.0,570.3421428571429,104.01142857142858,466.3307142857143,23.0,1.0,1.0,0.22304219979956122,1.0053479314322922,5.0,3.0,10.0,0.0
1.7085714285714286,1.1785714285714286,1.7085714285714286,1.1785714285714286,0.53,27.0,1.0,1.0,2.2237154808602786,1.0007689271479823,7.0,7.0,84.0,0.0
178.57142857142858,-1.0,2949.6699999999996,0.0,2949.6699999999996,55.0,2.0,-1.0,0.0,5.296252789126385,2.0,0.0,3.0,0.0
4415.646071428571,-1.0,4415.646071428571,0.0,4415.646071428571,38.0,1.0,-1.0,0.0,0.957471443853062,5.0,7.0,13.0,0.0
20.607499999999998,-1.0,20.607499999999998,0.0,20.607499999999998,79.0,1.0,-1.0,0.0,0.5280874348995295,4.0,5.0,16.0,10.607142857142858
12095.031071428572,-1.0,12095.031071428572,0.0,12095.031071428572,58.0,1.0,-1.0,0.0,1.5000165966658923,2.0,0.0,2.0,0.0
9428.947857142857,-1.0,13015.699642857144,0.0,13015.699642857144,68.0,3.0,-1.0,0.0,1.3011826108025917,5.0,14.0,23.0,0.0
5419.339999999999,-1.0,12772.336785714284,0.0,12772.336785714284,32.0,4.0,-1.0,0.0,0.6541432456208901,2.0,2.0,2.0,4.214285714285714
33573.15178571428,-1.0,33573.15178571428,0.0,33573.15178571428,41.0,1.0,1.0,0.0,0.08111111078338945,3.0,5.0,5.0,0.0
74.80785714285715,627.8571428571429,4426.875714285714,627.8571428571429,3799.018571428571,30.0,3.0,2.0,0.16526824780847998,2.111813914491074,9.0,9.0,24.0,0.0
869.8032142857144,-1.0,869.8032142857144,0.0,869.8032142857144,36.0,1.0,-1.0,0.0,0.9905893979458641,1.0,1.0,2.0,10.714285714285714
68.42357142857142,0.0,322.1628571428571,0.0,322.1628571428571,32.0,2.0,1.0,0.0,1.484598302377741,9.0,15.0,23.0,0.0
22.417857142857144,-1.0,22.417857142857144,0.0,22.417857142857144,65.0,1.0,-1.0,0.0,2.3522671140873452,4.0,4.0,16.0,10.821428571428571
1345.2339285714286,-1.0,1345.2339285714286,8.868928571428572,1336.365,57.0,3.0,1.0,0.006636606439701702,1.237570932051727,2.0,1.0,7.0,10.809642857142858
1815.5228571428572,-1.0,1815.5228571428572,0.0,1815.5228571428572,43.0,2.0,-1.0,0.0,0.011806449480125256,1.0,0.0,1.0,0.0
5021.998214285714,-1.0,17613.483928571426,0.0,17613.483928571426,67.0,2.0,-1.0,0.0,1.6785564217374823e-05,2.0,0.0,5.0,0.0
185.90321428571428,0.0,185.90321428571428,9115.112857142858,-8929.209642857144,53.0,1.0,4.0,-1.0208196719241827,1.0444011079910747,63.0,33.0,96.0,5.162857142857143
8846.825714285715,0.4642857142857143,8846.825714285715,0.4642857142857143,8846.361428571428,24.0,1.0,1.0,5.248324048051099e-05,0.4680603492970024,8.0,6.0,34.0,1.0714285714285714
2161.553214285714,-1.0,2161.553214285714,0.0,2161.553214285714,47.0,1.0,-1.0,0.0,0.9944906607779004,12.0,18.0,52.0,0.0
715.6910714285714,-1.0,715.6910714285714,3571.4285714285716,-2855.7375,58.0,1.0,1.0,-1.2506151467630293,1.063043295252437,4.0,9.0,19.0,0.0
8.540357142857143,641.5753571428571,6676.516785714285,641.5753571428571,6034.941428571428,19.0,3.0,1.0,0.10631012158612094,0.4315706373061829,12.0,23.0,57.0,4.488214285714286
930.3110714285714,-1.0,930.3110714285714,0.0,930.3110714285714,42.0,1.0,-1.0,0.0,1785.714285714286,1.0,0.0,0.0,0.0
949.6864285714286,-1.0,949.6864285714286,97.91107142857143,851.7753571428572,53.0,1.0,1.0,0.1149494059584547,0.6657686958872463,5.0,3.0,37.0,0.0
1180.6592857142857,-1.0,47748.79928571429,0.0,47748.79928571429,30.0,5.0,-1.0,0.0,1.0938628687085994,3.0,9.0,11.0,10.083214285714286
460.57714285714286,-1.0,5596.873214285714,0.0,5596.873214285714,64.0,4.0,-1.0,0.0,2.1853406218642855,3.0,2.0,3.0,15.952142857142858
950.4725,-1.0,950.4725,0.0,950.4725,69.0,1.0,1.0,0.0,0.8107927122995554,12.0,11.0,35.0,0.0
1175.7549999999999,-1.0,1175.7549999999999,0.0,1175.7549999999999,32.0,1.0,-1.0,0.0,1.1447946350069294,3.0,4.0,11.0,2.107142857142857
395.4264285714286,0.7142857142857143,4870.365714285715,0.7142857142857143,4869.651428571429,49.0,3.0,1.0,0.00014668107658551187,1.3254684954611469,7.0,3.0,14.0,0.0
1329.2439285714286,-1.0,1329.2439285714286,0.0,1329.2439285714286,53.0,1.0,-1.0,0.0,1.2621459784098943,3.0,1.0,6.0,0.0
1181.8785714285714,-1.0,6625.489642857142,0.0,6625.489642857142,50.0,2.0,-1.0,0.0,16685000.0,2.0,0.0,0.0,0.0
825.4510714285715,-1.0,825.4510714285715,0.0,825.4510714285715,38.0,1.0,-1.0,0.0,0.787261714393722,4.0,2.0,25.0,0.0
27.09035714285714,-1.0,27.09035714285714,0.0,27.09035714285714,77.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
956.6560714285714,-1.0,11818.403571428571,0.0,11818.403571428571,46.0,3.0,-1.0,0.0,4.964025746834077,4.0,0.0,1.0,13.033928571428572
1704.7117857142857,-1.0,1704.7117857142857,0.0,1704.7117857142857,52.0,1.0,-1.0,0.0,0.9628878800528391,3.0,2.0,14.0,12.208214285714286
1401.1364285714285,-1.0,5180.145714285714,0.0,5180.145714285714,57.0,2.0,-1.0,0.0,0.9374253114971897,13.0,1.0,8.0,0.0
0.3882142857142857,-1.0,35730.889285714286,0.0,35730.889285714286,31.0,4.0,-1.0,0.0,0.5023946338925657,4.0,4.0,6.0,7.586428571428571
237.47571428571428,-1.0,237.47571428571428,7142.857142857143,-6905.381428571429,73.0,1.0,1.0,-1.0343899490240371,1.3989630462441474,4.0,3.0,6.0,0.0
2014.4267857142856,-1.0,38197.860357142854,0.0,38197.860357142854,33.0,2.0,-1.0,0.0,1.6640488018879211,4.0,3.0,4.0,0.0
50.0,-1.0,50.0,0.0,50.0,63.0,1.0,-1.0,0.0,0.8265701522976685,2.0,0.0,3.0,0.0
0.0,-1.0,0.0,0.0,0.0,38.0,1.0,-1.0,0.0,1.0542539022906003,17.0,19.0,24.0,0.0
663.8435714285714,-1.0,663.8435714285714,0.0,663.8435714285714,29.0,1.0,-1.0,0.0,0.9038226192175772,3.0,1.0,2.0,0.0
814.4560714285715,-1.0,814.4560714285715,0.0,814.4560714285715,78.0,2.0,-1.0,0.0,2.928776697098973,5.0,7.0,8.0,13.214285714285714
1525.1414285714286,-1.0,1525.1414285714286,0.0,1525.1414285714286,24.0,1.0,1.0,0.0,0.8182356686783174,2.0,2.0,20.0,20.214285714285715
1023.3364285714285,-1.0,1023.3364285714285,0.0,1023.3364285714285,63.0,1.0,-1.0,0.0,1.580936273759542,3.0,0.0,34.0,0.0
4446.794642857143,-1.0,38704.91678571428,0.0,38704.91678571428,52.0,3.0,-1.0,0.0,1.6225535687988626,3.0,8.0,11.0,0.0
2663.1378571428572,-1.0,2663.1378571428572,0.0,2663.1378571428572,54.0,1.0,-1.0,0.0,1.0143162774179086,2.0,1.0,3.0,0.0
192.7760714285714,-1.0,192.7760714285714,0.0,192.7760714285714,30.0,1.0,-1.0,0.0,1.604235177274518e-05,1.0,0.0,15.0,0.0
57.60035714285714,-1.0,57.60035714285714,192.0142857142857,-134.41392857142856,64.0,1.0,1.0,-1.428529685751857,0.9895106472855356,2.0,7.0,9.0,0.0
730.9875000000001,-1.0,730.9875000000001,0.0,730.9875000000001,43.0,1.0,-1.0,0.0,1.040841477504221,2.0,1.0,25.0,0.0
3274.0575,-1.0,3274.0575,0.0,3274.0575,43.0,1.0,-1.0,0.0,0.9128714994927786,2.0,4.0,6.0,29.78107142857143
2032.232857142857,-1.0,2032.232857142857,0.0,2032.232857142857,40.0,1.0,-1.0,0.0,0.7795894195398451,3.0,4.0,7.0,0.0
227.26214285714286,-1.0,227.26214285714286,0.0,227.26214285714286,39.0,1.0,-1.0,0.0,1.1062426077996446,6.0,7.0,38.0,0.0
2815.486785714286,-1.0,2815.486785714286,0.0,2815.486785714286,21.0,2.0,1.0,0.0,0.9253640694317721,15.0,3.0,33.0,2.380714285714286
393.41285714285715,-1.0,393.41285714285715,0.0,393.41285714285715,29.0,1.0,-1.0,0.0,0.8252298539451434,3.0,17.0,34.0,8.318214285714285
6586.222857142857,-1.0,6586.222857142857,0.0,6586.222857142857,58.0,1.0,-1.0,0.0,0.6276234162565225,2.0,0.0,5.0,0.0
269.36857142857144,619.2857142857143,269.36857142857144,619.2857142857143,-349.9171428571429,51.0,1.0,2.0,-1.7698067348142201,1.020223912645459,20.0,8.0,32.0,5.214285714285714
56.62785714285714,-1.0,321.0285714285714,255.48535714285714,65.54321428571427,26.0,4.0,1.0,3.89796802047553,1.25251658873678,4.0,16.0,20.0,0.0
1391.6125,-1.0,1391.6125,0.0,1391.6125,58.0,1.0,-1.0,0.0,1.3068478733424621e-05,1.0,2.0,3.0,0.0
809.9760714285715,325.6457142857143,809.9760714285715,325.6457142857143,484.33035714285717,42.0,1.0,1.0,0.6723627970263686,3.0866259853883875,4.0,0.0,6.0,0.0
1.1492857142857142,-1.0,1.1492857142857142,139.66214285714287,-138.51285714285714,61.0,1.0,1.0,-1.0082973288277326,1.0549169104739895,6.0,1.0,7.0,0.0
2739.5639285714283,-1.0,2739.5639285714283,0.0,2739.5639285714283,39.0,1.0,1.0,0.0,0.38239834134043243,3.0,9.0,28.0,0.0
1243.5057142857145,-1.0,1243.5057142857145,0.0,1243.5057142857145,56.0,1.0,-1.0,0.0,1.0664220866488747,3.0,4.0,14.0,0.0
3364.9467857142854,-1.0,3364.9467857142854,533.2189285714286,2831.727857142857,67.0,1.0,2.0,0.18830161487380065,1.0661018837033283,19.0,2.0,24.0,0.0
765.9475,-1.0,765.9475,0.0,765.9475,28.0,1.0,-1.0,0.0,0.665518534038713,4.0,1.0,32.0,8.420714285714286
2.0210714285714286,-1.0,2.0210714285714286,883.7446428571428,-881.7235714285714,58.0,1.0,1.0,-1.0022921837368928,1.5665824338132963,3.0,2.0,6.0,0.0
4781.011071428571,-1.0,4781.011071428571,0.0,4781.011071428571,49.0,1.0,-1.0,0.0,0.7165289776002952,2.0,5.0,19.0,9.992500000000001
4.025357142857143,-1.0,18786.980357142857,0.0,18786.980357142857,57.0,4.0,-1.0,0.0,2.5475268029351446,5.0,1.0,4.0,0.0
0.0,-1.4285714285714286,14811.98107142857,0.0,14811.98107142857,44.0,2.0,2.0,0.0,0.9157235092457022,8.0,7.0,43.0,0.0
445.6714285714285,-1.0,445.6714285714285,0.0,445.6714285714285,57.0,1.0,-1.0,0.0,1.0712143285628588,1.0,1.0,1.0,9.589285714285714
2538.386785714286,-1.0,8272.933928571429,0.0,8272.933928571429,35.0,2.0,1.0,0.0,0.682848645917378,6.0,15.0,39.0,8.75
47.573214285714286,-1.0,2696.4785714285713,0.0,2696.4785714285713,30.0,2.0,-1.0,0.0,0.48992932166178704,3.0,7.0,34.0,0.0
193.17642857142854,-1.0,193.17642857142854,710.7621428571429,-517.5857142857143,64.0,1.0,1.0,-1.373225969366725,1.136748164305244,6.0,3.0,11.0,0.0
168.18785714285715,-1.0,170.33964285714288,0.0,170.33964285714288,39.0,2.0,1.0,0.0,1.6361483269561883,6.0,7.0,7.0,0.0
0.0,-1.0,0.0,0.0,0.0,36.0,1.0,1.0,0.0,0.5346006126593897,7.0,1.0,13.0,0.0
1.4807142857142856,-1.0,1.4807142857142856,0.0,1.4807142857142856,42.0,1.0,-1.0,0.0,0.4024051681815317,2.0,5.0,9.0,8.5
4552.889642857143,-1.0,4552.889642857143,482.61285714285714,4070.2767857142862,69.0,1.0,1.0,0.1185700340375241,0.772857252931365,11.0,4.0,20.0,0.0
562.2017857142857,-1.0,562.2017857142857,0.0,562.2017857142857,28.0,2.0,1.0,0.0,1.5169942049083607,14.0,1.0,38.0,0.0
16.67107142857143,-1.0,23269.114642857145,0.0,23269.114642857145,22.0,2.0,-1.0,0.0,0.6531612784467582,5.0,9.0,41.0,0.0
1189.3225,-1.0,37965.96357142857,0.0,37965.96357142857,50.0,4.0,-1.0,0.0,1.0138425612460618,17.0,1.0,21.0,10.928571428571429
865.6828571428571,-1.0,93750.01250000001,0.0,93750.01250000001,61.0,3.0,-1.0,0.0,0.8220017137656214,4.0,1.0,6.0,0.0
84.30642857142857,1053.8028571428572,84.30642857142857,1053.8028571428572,-969.4964285714286,65.0,2.0,2.0,-1.0869589894029983,0.9773767777456283,23.0,6.0,64.0,0.0
5645.113928571429,1044.1435714285715,5645.113928571429,1044.1435714285715,4600.970357142857,47.0,1.0,1.0,0.2269398605406428,1.3541850662717783,6.0,8.0,13.0,0.0
0.0,-1.0,0.0,0.0,0.0,59.0,1.0,-1.0,0.0,0.883531475391308,10.0,18.0,19.0,0.0
80.62428571428572,-1.0,394.09785714285715,0.0,394.09785714285715,62.0,2.0,-1.0,0.0,1.0678111528579795,3.0,1.0,7.0,0.0
347.36571428571426,-1.0,29538.660714285717,0.0,29538.660714285717,35.0,2.0,-1.0,0.0,1.0006466402878331,4.0,4.0,8.0,7.753928571428572
130.8475,-1.0,25064.300714285713,0.0,25064.300714285713,67.0,2.0,-1.0,0.0,1.3695676756759185,5.0,2.0,25.0,0.0
1083.5221428571429,305.6771428571428,15370.036071428573,305.6771428571428,15064.35892857143,29.0,3.0,1.0,0.020291413945076463,1.9162730363173817,15.0,8.0,17.0,0.0
943.8375,-1.0,943.8375,2515.4192857142857,-1571.5817857142856,35.0,1.0,2.0,-1.6005653095372254,0.9970194762456177,23.0,3.0,36.0,10.386785714285713
28.535714285714285,110.02107142857143,1113.7442857142858,110.02107142857143,1003.7232142857143,74.0,2.0,2.0,0.10961295878491108,1.4667727552668581,10.0,10.0,29.0,0.0
0.0,0.0,7143.0425000000005,0.0,7143.0425000000005,58.0,6.0,2.0,0.0,0.8658921855374427,16.0,24.0,46.0,4.248214285714286
2509.531428571429,-1.0,2509.531428571429,0.0,2509.531428571429,34.0,1.0,-1.0,0.0,0.6854566634922031,3.0,13.0,49.0,0.0
5577.357142857143,-1.0,5577.357142857143,0.0,5577.357142857143,29.0,1.0,1.0,0.0,0.007090905480993575,1.0,0.0,1.0,0.0
0.0,-1.0,0.0,887.375,-887.375,48.0,1.0,2.0,-1.0000000011269192,1.5508727756023506,5.0,11.0,17.0,0.0
3764.539285714286,-1.0,11746.726785714285,0.0,11746.726785714285,40.0,3.0,-1.0,0.0,2.729267231643723,4.0,2.0,2.0,0.0
1249.7096428571429,-1.0,1249.7110714285714,0.0,1249.7110714285714,37.0,2.0,-1.0,0.0,25.604361319886657,3.0,0.0,1.0,0.0
1607.2757142857142,-1.0,1607.2757142857142,0.0,1607.2757142857142,39.0,1.0,-1.0,0.0,1.1674802487012859,5.0,9.0,26.0,0.0
272.1257142857143,-1.0,13024.853214285713,0.0,13024.853214285713,44.0,2.0,-1.0,0.0,46521428.57142857,2.0,0.0,0.0,0.0
1604.2664285714286,-1.0,5712.126785714285,0.0,5712.126785714285,30.0,2.0,-1.0,0.0,0.9796911711345611,2.0,3.0,4.0,9.3025
488.4596428571429,-1.0,488.4596428571429,0.0,488.4596428571429,21.0,1.0,1.0,0.0,2.3583967471648806,4.0,0.0,3.0,0.0
61.76678571428572,-1.0,34449.35035714286,0.0,34449.35035714286,61.0,2.0,-1.0,0.0,1.3018217516210446,3.0,8.0,17.0,0.0
389.45,-1.0,389.45,0.0,389.45,22.0,1.0,-1.0,0.0,6.712795611486199e-06,1.0,2.0,15.0,16.925
339.81928571428574,-1.0,339.81928571428574,0.0,339.81928571428574,65.0,1.0,-1.0,0.0,1.001682210116669,2.0,2.0,3.0,0.0
592.0878571428572,-1.0,592.0878571428572,0.0,592.0878571428572,26.0,2.0,1.0,0.0,0.9953970143951316,21.0,3.0,26.0,13.5475
41.861785714285716,-1.0,47694.41285714286,0.0,47694.41285714286,31.0,3.0,-1.0,0.0,5.463380710394362,4.0,0.0,1.0,0.0
