ActBal_Total_Asset,ActBal_Total_Liability,ActBal_Total,Age,Count_Total_Asset,Count_Total_Liability,Debt_To_Balance,Inflow_Outflow_Ratio,Tenure,TransactionsDeb_CA,TransactionsDeb,TransactionsDebCashless_Card,VolumeDebCashless_Card,Revenue_CC
157.92392857142858,0.0,157.92392857142858,50.0,1.0,-1.0,0.0,0.5097579515448404,138.0,15.0,15.0,7.0,403.59999999999997,0.0
3780.6839285714286,874.1800000000001,2906.5039285714283,47.0,2.0,1.0,0.30076683919326413,1.3375508965984202,150.0,22.0,23.0,7.0,174.4775,0.0
1724.347857142857,0.0,1724.347857142857,46.0,1.0,-1.0,0.0,0.842650374190955,171.0,4.0,4.0,0.0,0.0,0.0
3723.582142857143,0.0,3723.582142857143,38.0,1.0,1.0,0.0,1.3547785835998312,162.0,12.0,12.0,4.0,18.29714285714286,0.0
44174.796428571426,0.0,44174.796428571426,45.0,2.0,1.0,0.0,4.103729841711126,54.0,21.0,21.0,10.0,409.0,0.0
248.77142857142857,468.0807142857143,-219.30928571428572,52.0,1.0,1.0,-2.1343406180706204,0.4101762346231917,71.0,20.0,20.0,6.0,127.78571428571429,0.0
13181.954642857143,6622.200357142857,6559.754285714286,27.0,2.0,2.0,1.0095195746211172,1.034810848295056,253.0,17.0,19.0,2.0,39.39785714285715,0.0
247.51857142857142,0.0,247.51857142857142,72.0,4.0,-1.0,0.0,1.2259993758548635,32.0,1.0,1.0,0.0,0.0,0.0
10554.554642857143,0.0,10554.554642857143,42.0,2.0,-1.0,0.0,0.0003210831686691185,172.0,3.0,3.0,0.0,0.0,3.607142857142857
23956.720357142854,0.0,23956.720357142854,46.0,5.0,-1.0,0.0,7297857.142857143,86.0,0.0,0.0,0.0,0.0,0.0
4943.202857142856,0.0,4943.202857142856,71.0,3.0,-1.0,0.0,1.311455235156252,168.0,19.0,19.0,5.0,176.11785714285716,0.0
7169.007142857144,0.0,7169.007142857144,33.0,1.0,-1.0,0.0,0.9453295720133179,59.0,6.0,6.0,4.0,447.42857142857144,0.0
2664.743214285714,0.0,2664.743214285714,60.0,1.0,-1.0,0.0,0.0,192.0,3.0,3.0,0.0,0.0,0.8917857142857143
564.0332142857143,0.0,564.0332142857143,21.0,1.0,1.0,0.0,37321785.71428572,75.0,0.0,0.0,0.0,0.0,0.0
368.99107142857144,0.0,368.99107142857144,77.0,1.0,-1.0,0.0,0.0005454542677687364,1.0,1.0,1.0,0.0,0.0,0.0
201.31678571428571,65.49249999999999,135.82428571428574,49.0,1.0,1.0,0.48218548820924245,1.9715555735204464,70.0,21.0,21.0,9.0,337.5571428571429,0.0
28377.73142857143,0.0,28377.73142857143,39.0,3.0,-1.0,0.0,1.4903218951627382,172.0,4.0,4.0,0.0,0.0,1.7867857142857144
789.4517857142857,0.0,789.4517857142857,68.0,1.0,1.0,0.0,0.9339342094125596,32.0,16.0,16.0,8.0,108.57678571428572,76.85928571428572
140.06,617.6560714285714,-477.5960714285714,61.0,1.0,2.0,-1.2932603714145239,1.5546593731690215,50.0,10.0,12.0,0.0,0.0,0.0
611.6046428571428,0.0,611.6046428571428,38.0,1.0,-1.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0
19758.84357142857,0.0,19758.84357142857,75.0,2.0,1.0,0.0,1.6489945576753076,44.0,8.0,8.0,1.0,62.778571428571425,0.0
2804.529285714286,0.0,2804.529285714286,37.0,1.0,-1.0,0.0,437.05431049917223,176.0,1.0,1.0,0.0,0.0,0.0
2418.8767857142857,0.0,2418.8767857142857,23.0,1.0,-1.0,0.0,0.989331405409691,160.0,8.0,8.0,5.0,37.3725,6.107142857142857
59854.69,0.0,59854.69,51.0,5.0,1.0,0.0,0.8699148728577828,70.0,15.0,15.0,0.0,0.0,4.5
4941.219285714285,0.0,4941.219285714285,36.0,2.0,-1.0,0.0,0.9752669348612018,149.0,4.0,4.0,0.0,0.0,0.0
357.14285714285717,0.7142857142857143,356.42857142857144,40.0,1.0,1.0,0.0020040080104095966,1.4627748802361626,89.0,19.0,25.0,0.0,0.0,37.23321428571428
5911.607142857143,0.0,5911.607142857143,50.0,5.0,-1.0,0.0,2.6211191146875663,67.0,38.0,38.0,29.0,213.9517857142857,0.0
208.6057142857143,0.0,208.6057142857143,60.0,1.0,-1.0,0.0,0.835700348599306,170.0,9.0,9.0,0.0,0.0,0.0
102.75714285714285,0.0,102.75714285714285,49.0,1.0,1.0,0.0,0.8905807983954782,150.0,13.0,16.0,5.0,113.01071428571429,7.0
3716.5660714285714,0.0,3716.5660714285714,56.0,3.0,-1.0,0.0,0.2920512697172918,30.0,3.0,3.0,0.0,0.0,0.0
451.7967857142857,0.0,451.7967857142857,59.0,1.0,-1.0,0.0,0.0035999959680045155,152.0,1.0,1.0,0.0,0.0,0.0
3358.467857142857,0.0,3358.467857142857,29.0,1.0,-1.0,0.0,0.8362881368757371,30.0,37.0,37.0,18.0,3637.616785714286,0.0
60.051785714285714,0.0,60.051785714285714,25.0,1.0,-1.0,0.0,0.3526125593028689,63.0,18.0,18.0,0.0,0.0,0.0
265.5810714285714,0.7142857142857143,264.8667857142857,26.0,1.0,2.0,0.002696773435229616,1.2134233234792224,0.0,12.0,25.0,0.0,0.0,0.0
5215.269642857143,0.0,5215.269642857143,32.0,1.0,-1.0,0.0,1.1098557688747486,12.0,19.0,19.0,3.0,64.50357142857142,0.0
4133.403928571428,0.0,4133.403928571428,35.0,2.0,1.0,0.0,0.7724947604630668,181.0,54.0,54.0,19.0,3335.426071428571,7.0
2883.4421428571427,0.0,2883.4421428571427,51.0,2.0,-1.0,0.0,2.086656170740513,116.0,11.0,11.0,4.0,28.61785714285714,0.8939285714285715
22300.05678571429,2.357142857142857,22297.699642857147,53.0,4.0,2.0,0.0001057123781731553,1.6076105097258093,15.0,35.0,69.0,16.0,1406.1128571428574,0.0
11213.786785714286,0.0,11213.786785714286,33.0,6.0,-1.0,0.0,2.081183820318068,116.0,5.0,5.0,0.0,0.0,0.0
1188.3842857142859,0.0,1188.3842857142859,57.0,1.0,-1.0,0.0,3.9936233868191495,177.0,10.0,10.0,8.0,12.542857142857143,16.428571428571427
906.5260714285714,0.0,906.5260714285714,44.0,1.0,-1.0,0.0,30.768346973316564,95.0,25.0,25.0,21.0,156.82142857142858,0.0
621.9010714285714,243.4,378.50107142857144,33.0,1.0,1.0,0.6430629071623913,0.8851184143612488,183.0,16.0,16.0,8.0,156.7792857142857,0.0
435.6671428571429,0.0,435.6671428571429,28.0,1.0,-1.0,0.0,0.5799336009874582,8.0,9.0,9.0,0.0,0.0,0.0
57822.75714285714,0.0,57822.75714285714,47.0,3.0,-1.0,0.0,1.3659207710645274,74.0,6.0,6.0,0.0,0.0,6.785714285714286
7074.069285714286,4850.017142857143,2224.052142857143,28.0,1.0,1.0,2.1807119748756545,0.9864666633343473,110.0,35.0,37.0,17.0,267.96785714285716,0.0
594.9521428571429,0.0,594.9521428571429,27.0,3.0,-1.0,0.0,0.839577559908083,160.0,8.0,8.0,0.0,0.0,0.0
37431.37285714285,0.0,37431.37285714285,40.0,3.0,-1.0,0.0,1.8101196024768882,31.0,35.0,35.0,2.0,159.49285714285716,0.0
1313.5132142857144,0.0,1313.5132142857144,72.0,1.0,-1.0,0.0,1.066211047169638,150.0,6.0,6.0,0.0,0.0,0.0
3779.613214285714,0.0,3779.613214285714,49.0,2.0,-1.0,0.0,0.45115588669354467,102.0,12.0,12.0,0.0,0.0,2.7142857142857144
114.64285714285714,0.0,114.64285714285714,43.0,2.0,-1.0,0.0,1.8281608728346888,183.0,13.0,13.0,0.0,0.0,0.0
2469.842857142857,0.0,2469.842857142857,64.0,1.0,-1.0,0.0,0.9954087334787586,130.0,8.0,8.0,2.0,9.510714285714286,0.0
40.60071428571428,0.0,40.60071428571428,27.0,1.0,-1.0,0.0,1.0609018908395054,70.0,17.0,17.0,2.0,52.714285714285715,0.0
3.4274999999999998,0.0,3.4274999999999998,45.0,1.0,-1.0,0.0,560.1441506943555,58.0,1.0,1.0,0.0,0.0,0.0
8206.767142857143,0.0,8206.767142857143,30.0,1.0,-1.0,0.0,1.1159675143212753,217.0,17.0,17.0,8.0,89.00714285714285,4.285714285714286
0.5700000000000001,0.0,0.5700000000000001,46.0,1.0,-1.0,0.0,1.1933106108323641,0.0,8.0,8.0,2.0,65.11785714285715,0.0
0.0,1038.6967857142856,-1038.6967857142856,30.0,1.0,2.0,-1.000000000962745,0.8352427427107859,73.0,10.0,11.0,0.0,0.0,0.0
494.055,608.9953571428571,-114.94035714285707,63.0,1.0,1.0,-5.298359754392521,1.787400157987014,250.0,2.0,4.0,0.0,0.0,0.0
2.563928571428572,0.0,2.563928571428572,21.0,2.0,-1.0,0.0,0.1759998028802208,15.0,1.0,1.0,0.0,0.0,0.0
13956.804999999998,0.0,13956.804999999998,27.0,1.0,-1.0,0.0,2.1244818056569255,181.0,4.0,4.0,0.0,0.0,0.0
2418.475,0.0,2418.475,30.0,1.0,-1.0,0.0,0.4470029932344042,176.0,6.0,6.0,4.0,23.820357142857144,0.0
3029.2185714285715,0.0,3029.2185714285715,23.0,4.0,1.0,0.0,1.117874783717423,159.0,33.0,33.0,0.0,0.0,213.29285714285714
16109.628571428571,0.0,16109.628571428571,18.0,1.0,1.0,0.0,1.056667693743039,20.0,31.0,55.0,2.0,7.246428571428572,0.8939285714285715
2.8578571428571427,0.0,2.8578571428571427,76.0,1.0,-1.0,0.0,0.4714311093940805,29.0,15.0,15.0,2.0,178.3867857142857,5.179642857142857
544.8296428571429,13.071428571428571,531.7582142857143,62.0,3.0,1.0,0.024581526332235936,0.014222732114357471,152.0,8.0,12.0,0.0,0.0,0.0
4474.592142857143,0.0,4474.592142857143,74.0,2.0,-1.0,0.0,0.00030096535580520733,0.0,2.0,2.0,0.0,0.0,1.9642857142857142
28452.448214285716,0.0,28452.448214285716,23.0,3.0,-1.0,0.0,0.7501887763688109,83.0,10.0,10.0,2.0,174.53571428571428,0.0
34627.25107142857,530.3564285714285,34096.894642857136,32.0,3.0,1.0,0.0155543909236021,1.1733266613819426,15.0,10.0,47.0,24.0,382.4396428571428,18.292142857142856
427.5753571428572,0.0,427.5753571428572,73.0,1.0,1.0,0.0,1.0946373014926472,0.0,16.0,27.0,5.0,100.86428571428571,0.0
570.3421428571429,104.01142857142858,466.3307142857143,23.0,1.0,1.0,0.22304219979956122,1.0053479314322922,26.0,9.0,10.0,0.0,0.0,0.0
1.7085714285714286,1.1785714285714286,0.53,27.0,1.0,1.0,2.2237154808602786,1.0007689271479823,43.0,79.0,84.0,20.0,620.9146428571429,8.0
2949.6699999999996,0.0,2949.6699999999996,55.0,2.0,-1.0,0.0,5.296252789126385,185.0,3.0,3.0,2.0,10.714285714285714,0.0
4415.646071428571,0.0,4415.646071428571,38.0,1.0,-1.0,0.0,0.957471443853062,183.0,13.0,13.0,0.0,0.0,0.0
20.607499999999998,0.0,20.607499999999998,79.0,1.0,-1.0,0.0,0.5280874348995295,128.0,16.0,16.0,8.0,847.8142857142857,0.0
12095.031071428572,0.0,12095.031071428572,58.0,1.0,-1.0,0.0,1.5000165966658923,51.0,2.0,2.0,0.0,0.0,0.0
13015.699642857144,0.0,13015.699642857144,68.0,3.0,-1.0,0.0,1.3011826108025917,113.0,23.0,23.0,6.0,214.06214285714285,42.68857142857143
12772.336785714284,0.0,12772.336785714284,32.0,4.0,-1.0,0.0,0.6541432456208901,152.0,2.0,2.0,0.0,0.0,0.0
33573.15178571428,0.0,33573.15178571428,41.0,1.0,1.0,0.0,0.08111111078338945,11.0,5.0,5.0,0.0,0.0,4.5
4426.875714285714,627.8571428571429,3799.018571428571,30.0,3.0,2.0,0.16526824780847998,2.111813914491074,96.0,22.0,24.0,9.0,164.12142857142857,102.14642857142857
869.8032142857144,0.0,869.8032142857144,36.0,1.0,-1.0,0.0,0.9905893979458641,71.0,2.0,2.0,0.0,0.0,0.0
322.1628571428571,0.0,322.1628571428571,32.0,2.0,1.0,0.0,1.484598302377741,26.0,21.0,23.0,4.0,337.2857142857143,0.0
22.417857142857144,0.0,22.417857142857144,65.0,1.0,-1.0,0.0,2.3522671140873452,7.0,16.0,16.0,11.0,265.32142857142856,0.0
1345.2339285714286,8.868928571428572,1336.365,57.0,3.0,1.0,0.006636606439701702,1.237570932051727,175.0,7.0,7.0,2.0,16.428571428571427,0.0
1815.5228571428572,0.0,1815.5228571428572,43.0,2.0,-1.0,0.0,0.011806449480125256,195.0,1.0,1.0,0.0,0.0,0.0
17613.483928571426,0.0,17613.483928571426,67.0,2.0,-1.0,0.0,1.6785564217374823e-05,151.0,5.0,5.0,2.0,24.392857142857142,0.0
185.90321428571428,9115.112857142858,-8929.209642857144,53.0,1.0,4.0,-1.0208196719241827,1.0444011079910747,10.0,48.0,96.0,6.0,101.34607142857143,0.0
8846.825714285715,0.4642857142857143,8846.361428571428,24.0,1.0,1.0,5.248324048051099e-05,0.4680603492970024,139.0,25.0,34.0,0.0,0.0,13.214285714285714
2161.553214285714,0.0,2161.553214285714,47.0,1.0,-1.0,0.0,0.9944906607779004,92.0,51.0,52.0,18.0,412.7735714285714,0.0
715.6910714285714,3571.4285714285716,-2855.7375,58.0,1.0,1.0,-1.2506151467630293,1.063043295252437,151.0,17.0,19.0,0.0,0.0,0.0
6676.516785714285,641.5753571428571,6034.941428571428,19.0,3.0,1.0,0.10631012158612094,0.4315706373061829,150.0,42.0,57.0,11.0,699.5892857142857,0.0
930.3110714285714,0.0,930.3110714285714,42.0,1.0,-1.0,0.0,1785.714285714286,181.0,0.0,0.0,0.0,0.0,3.5357142857142856
949.6864285714286,97.91107142857143,851.7753571428572,53.0,1.0,1.0,0.1149494059584547,0.6657686958872463,212.0,37.0,37.0,32.0,518.1557142857143,0.0
47748.79928571429,0.0,47748.79928571429,30.0,5.0,-1.0,0.0,1.0938628687085994,150.0,11.0,11.0,0.0,0.0,0.0
5596.873214285714,0.0,5596.873214285714,64.0,4.0,-1.0,0.0,2.1853406218642855,11.0,3.0,3.0,0.0,0.0,0.0
950.4725,0.0,950.4725,69.0,1.0,1.0,0.0,0.8107927122995554,192.0,28.0,35.0,12.0,168.69071428571428,0.0
1175.7549999999999,0.0,1175.7549999999999,32.0,1.0,-1.0,0.0,1.1447946350069294,73.0,11.0,11.0,0.0,0.0,0.0
4870.365714285715,0.7142857142857143,4869.651428571429,49.0,3.0,1.0,0.00014668107658551187,1.3254684954611469,150.0,12.0,14.0,6.0,69.53571428571429,0.0
1329.2439285714286,0.0,1329.2439285714286,53.0,1.0,-1.0,0.0,1.2621459784098943,0.0,6.0,6.0,1.0,60.357142857142854,0.0
6625.489642857142,0.0,6625.489642857142,50.0,2.0,-1.0,0.0,16685000.0,188.0,0.0,0.0,0.0,0.0,0.0
825.4510714285715,0.0,825.4510714285715,38.0,1.0,-1.0,0.0,0.787261714393722,181.0,25.0,25.0,15.0,190.95714285714286,0.0
27.09035714285714,0.0,27.09035714285714,77.0,1.0,-1.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0
11818.403571428571,0.0,11818.403571428571,46.0,3.0,-1.0,0.0,4.964025746834077,102.0,1.0,1.0,0.0,0.0,0.0
1704.7117857142857,0.0,1704.7117857142857,52.0,1.0,-1.0,0.0,0.9628878800528391,115.0,14.0,14.0,7.0,358.04285714285714,4.928571428571429
5180.145714285714,0.0,5180.145714285714,57.0,2.0,-1.0,0.0,0.9374253114971897,20.0,6.0,8.0,2.0,97.53571428571429,0.21428571428571427
35730.889285714286,0.0,35730.889285714286,31.0,4.0,-1.0,0.0,0.5023946338925657,54.0,6.0,6.0,0.0,0.0,2.108214285714286
237.47571428571428,7142.857142857143,-6905.381428571429,73.0,1.0,1.0,-1.0343899490240371,1.3989630462441474,40.0,5.0,6.0,0.0,0.0,0.0
38197.860357142854,0.0,38197.860357142854,33.0,2.0,-1.0,0.0,1.6640488018879211,61.0,4.0,4.0,0.0,0.0,1.7867857142857144
50.0,0.0,50.0,63.0,1.0,-1.0,0.0,0.8265701522976685,27.0,3.0,3.0,1.0,4.607142857142857,0.0
0.0,0.0,0.0,38.0,1.0,-1.0,0.0,1.0542539022906003,71.0,24.0,24.0,4.0,463.06964285714287,0.0
663.8435714285714,0.0,663.8435714285714,29.0,1.0,-1.0,0.0,0.9038226192175772,14.0,2.0,2.0,0.0,0.0,0.0
814.4560714285715,0.0,814.4560714285715,78.0,2.0,-1.0,0.0,2.928776697098973,58.0,8.0,8.0,0.0,0.0,0.0
1525.1414285714286,0.0,1525.1414285714286,24.0,1.0,1.0,0.0,0.8182356686783174,25.0,20.0,20.0,14.0,90.06321428571428,1.7857142857142858
1023.3364285714285,0.0,1023.3364285714285,63.0,1.0,-1.0,0.0,1.580936273759542,47.0,34.0,34.0,27.0,338.5175,8.928214285714287
38704.91678571428,0.0,38704.91678571428,52.0,3.0,-1.0,0.0,1.6225535687988626,31.0,11.0,11.0,2.0,102.09285714285714,0.0
2663.1378571428572,0.0,2663.1378571428572,54.0,1.0,-1.0,0.0,1.0143162774179086,12.0,3.0,3.0,0.0,0.0,0.0
192.7760714285714,0.0,192.7760714285714,30.0,1.0,-1.0,0.0,1.604235177274518e-05,58.0,15.0,15.0,1.0,12.428571428571429,0.0
57.60035714285714,192.0142857142857,-134.41392857142856,64.0,1.0,1.0,-1.428529685751857,0.9895106472855356,179.0,9.0,9.0,0.0,0.0,0.0
730.9875000000001,0.0,730.9875000000001,43.0,1.0,-1.0,0.0,1.040841477504221,136.0,25.0,25.0,13.0,152.7932142857143,0.0
3274.0575,0.0,3274.0575,43.0,1.0,-1.0,0.0,0.9128714994927786,152.0,6.0,6.0,0.0,0.0,0.0
2032.232857142857,0.0,2032.232857142857,40.0,1.0,-1.0,0.0,0.7795894195398451,150.0,7.0,7.0,0.0,0.0,1.7857142857142858
227.26214285714286,0.0,227.26214285714286,39.0,1.0,-1.0,0.0,1.1062426077996446,160.0,38.0,38.0,29.0,584.4107142857143,0.0
2815.486785714286,0.0,2815.486785714286,21.0,2.0,1.0,0.0,0.9253640694317721,151.0,23.0,33.0,11.0,308.2610714285714,0.0
393.41285714285715,0.0,393.41285714285715,29.0,1.0,-1.0,0.0,0.8252298539451434,172.0,34.0,34.0,12.0,337.45714285714286,0.0
6586.222857142857,0.0,6586.222857142857,58.0,1.0,-1.0,0.0,0.6276234162565225,25.0,5.0,5.0,1.0,6.964285714285714,0.0
269.36857142857144,619.2857142857143,-349.9171428571429,51.0,1.0,2.0,-1.7698067348142201,1.020223912645459,25.0,19.0,32.0,3.0,78.56428571428572,0.0
321.0285714285714,255.48535714285714,65.54321428571427,26.0,4.0,1.0,3.89796802047553,1.25251658873678,150.0,20.0,20.0,0.0,0.0,1.3225
1391.6125,0.0,1391.6125,58.0,1.0,-1.0,0.0,1.3068478733424621e-05,32.0,3.0,3.0,0.0,0.0,28.705000000000002
809.9760714285715,325.6457142857143,484.33035714285717,42.0,1.0,1.0,0.6723627970263686,3.0866259853883875,151.0,2.0,6.0,0.0,0.0,5.356071428571428
1.1492857142857142,139.66214285714287,-138.51285714285714,61.0,1.0,1.0,-1.0082973288277326,1.0549169104739895,151.0,4.0,7.0,0.0,0.0,3.607142857142857
2739.5639285714283,0.0,2739.5639285714283,39.0,1.0,1.0,0.0,0.38239834134043243,16.0,28.0,28.0,9.0,299.26964285714286,0.0
1243.5057142857145,0.0,1243.5057142857145,56.0,1.0,-1.0,0.0,1.0664220866488747,77.0,14.0,14.0,4.0,114.96249999999999,0.0
3364.9467857142854,533.2189285714286,2831.727857142857,67.0,1.0,2.0,0.18830161487380065,1.0661018837033283,68.0,12.0,24.0,0.0,0.0,0.0
765.9475,0.0,765.9475,28.0,1.0,-1.0,0.0,0.665518534038713,151.0,32.0,32.0,7.0,88.26892857142857,15.291785714285714
2.0210714285714286,883.7446428571428,-881.7235714285714,58.0,1.0,1.0,-1.0022921837368928,1.5665824338132963,63.0,4.0,6.0,0.0,0.0,4.3967857142857145
4781.011071428571,0.0,4781.011071428571,49.0,1.0,-1.0,0.0,0.7165289776002952,92.0,19.0,19.0,12.0,603.9885714285714,0.0
18786.980357142857,0.0,18786.980357142857,57.0,4.0,-1.0,0.0,2.5475268029351446,40.0,4.0,4.0,2.0,28.571428571428573,0.0
14811.98107142857,0.0,14811.98107142857,44.0,2.0,2.0,0.0,0.9157235092457022,102.0,39.0,43.0,24.0,1039.6114285714286,0.0
445.6714285714285,0.0,445.6714285714285,57.0,1.0,-1.0,0.0,1.0712143285628588,65.0,1.0,1.0,0.0,0.0,0.0
8272.933928571429,0.0,8272.933928571429,35.0,2.0,1.0,0.0,0.682848645917378,232.0,39.0,39.0,21.0,428.2889285714286,0.0
2696.4785714285713,0.0,2696.4785714285713,30.0,2.0,-1.0,0.0,0.48992932166178704,30.0,34.0,34.0,22.0,972.4478571428572,6.253214285714286
193.17642857142854,710.7621428571429,-517.5857142857143,64.0,1.0,1.0,-1.373225969366725,1.136748164305244,39.0,9.0,11.0,0.0,0.0,0.0
170.33964285714288,0.0,170.33964285714288,39.0,2.0,1.0,0.0,1.6361483269561883,150.0,7.0,7.0,0.0,0.0,0.0
0.0,0.0,0.0,36.0,1.0,1.0,0.0,0.5346006126593897,150.0,7.0,13.0,3.0,34.732142857142854,1.7867857142857144
1.4807142857142856,0.0,1.4807142857142856,42.0,1.0,-1.0,0.0,0.4024051681815317,169.0,9.0,9.0,3.0,164.09285714285716,0.0
4552.889642857143,482.61285714285714,4070.2767857142862,69.0,1.0,1.0,0.1185700340375241,0.772857252931365,12.0,14.0,20.0,3.0,169.77857142857144,0.0
562.2017857142857,0.0,562.2017857142857,28.0,2.0,1.0,0.0,1.5169942049083607,123.0,32.0,38.0,18.0,170.6275,0.0
23269.114642857145,0.0,23269.114642857145,22.0,2.0,-1.0,0.0,0.6531612784467582,23.0,41.0,41.0,27.0,771.6507142857143,0.0
37965.96357142857,0.0,37965.96357142857,50.0,4.0,-1.0,0.0,1.0138425612460618,150.0,12.0,21.0,4.0,105.925,0.0
93750.01250000001,0.0,93750.01250000001,61.0,3.0,-1.0,0.0,0.8220017137656214,33.0,5.0,6.0,4.0,380.75,6.8625
84.30642857142857,1053.8028571428572,-969.4964285714286,65.0,2.0,2.0,-1.0869589894029983,0.9773767777456283,103.0,27.0,64.0,27.0,287.74178571428575,0.0
5645.113928571429,1044.1435714285715,4600.970357142857,47.0,1.0,1.0,0.2269398605406428,1.3541850662717783,44.0,11.0,13.0,0.0,0.0,0.0
0.0,0.0,0.0,59.0,1.0,-1.0,0.0,0.883531475391308,88.0,19.0,19.0,0.0,0.0,0.0
394.09785714285715,0.0,394.09785714285715,62.0,2.0,-1.0,0.0,1.0678111528579795,151.0,7.0,7.0,4.0,30.613571428571426,0.0
29538.660714285717,0.0,29538.660714285717,35.0,2.0,-1.0,0.0,1.0006466402878331,157.0,8.0,8.0,1.0,35.97821428571429,0.0
25064.300714285713,0.0,25064.300714285713,67.0,2.0,-1.0,0.0,1.3695676756759185,14.0,25.0,25.0,19.0,377.93642857142856,0.0
15370.036071428573,305.6771428571428,15064.35892857143,29.0,3.0,1.0,0.020291413945076463,1.9162730363173817,212.0,15.0,17.0,1.0,32.42857142857143,0.0
943.8375,2515.4192857142857,-1571.5817857142856,35.0,1.0,2.0,-1.6005653095372254,0.9970194762456177,181.0,21.0,36.0,9.0,165.99428571428572,0.0
1113.7442857142858,110.02107142857143,1003.7232142857143,74.0,2.0,2.0,0.10961295878491108,1.4667727552668581,9.0,16.0,29.0,13.0,257.20535714285717,0.0
7143.0425000000005,0.0,7143.0425000000005,58.0,6.0,2.0,0.0,0.8658921855374427,28.0,33.0,46.0,13.0,341.82321428571424,3.7510714285714286
2509.531428571429,0.0,2509.531428571429,34.0,1.0,-1.0,0.0,0.6854566634922031,132.0,49.0,49.0,30.0,963.8267857142857,0.0
5577.357142857143,0.0,5577.357142857143,29.0,1.0,1.0,0.0,0.007090905480993575,26.0,1.0,1.0,0.0,0.0,110.47
0.0,887.375,-887.375,48.0,1.0,2.0,-1.0000000011269192,1.5508727756023506,62.0,16.0,17.0,2.0,73.18178571428572,18.571428571428573
11746.726785714285,0.0,11746.726785714285,40.0,3.0,-1.0,0.0,2.729267231643723,174.0,2.0,2.0,0.0,0.0,0.0
1249.7110714285714,0.0,1249.7110714285714,37.0,2.0,-1.0,0.0,25.604361319886657,152.0,0.0,1.0,0.0,0.0,0.0
1607.2757142857142,0.0,1607.2757142857142,39.0,1.0,-1.0,0.0,1.1674802487012859,129.0,26.0,26.0,16.0,343.9207142857143,0.0
13024.853214285713,0.0,13024.853214285713,44.0,2.0,-1.0,0.0,46521428.57142857,190.0,0.0,0.0,0.0,0.0,0.0
5712.126785714285,0.0,5712.126785714285,30.0,2.0,-1.0,0.0,0.9796911711345611,227.0,4.0,4.0,0.0,0.0,0.0
488.4596428571429,0.0,488.4596428571429,21.0,1.0,1.0,0.0,2.3583967471648806,94.0,3.0,3.0,0.0,0.0,5.465357142857143
34449.35035714286,0.0,34449.35035714286,61.0,2.0,-1.0,0.0,1.3018217516210446,173.0,17.0,17.0,5.0,41.355000000000004,49.080714285714286
389.45,0.0,389.45,22.0,1.0,-1.0,0.0,6.712795611486199e-06,178.0,15.0,15.0,10.0,76.14285714285714,0.0
339.81928571428574,0.0,339.81928571428574,65.0,1.0,-1.0,0.0,1.001682210116669,150.0,3.0,3.0,0.0,0.0,0.0
592.0878571428572,0.0,592.0878571428572,26.0,2.0,1.0,0.0,0.9953970143951316,173.0,15.0,26.0,0.0,0.0,0.0
47694.41285714286,0.0,47694.41285714286,31.0,3.0,-1.0,0.0,5.463380710394362,81.0,1.0,1.0,0.0,0.0,6.857142857142857
5081.663571428571,0.0,5081.663571428571,51.0,2.0,1.0,0.0,0.9178017455873692,82.0,9.0,13.0,3.0,64.60714285714286,0.0
736.9435714285713,0.0,736.9435714285713,81.0,1.0,-1.0,0.0,1.0700748927426256,234.0,3.0,3.0,2.0,310.4642857142857,1.3214285714285714
12097.811071428572,0.0,12097.811071428572,87.0,4.0,-1.0,0.0,0.0007774426501813902,196.0,15.0,15.0,6.0,147.93571428571428,0.0
184135.76571428572,0.0,184135.76571428572,57.0,3.0,-1.0,0.0,1.0207508010404998,123.0,21.0,21.0,6.0,132.46428571428572,0.0
135.5335714285714,0.0,135.5335714285714,56.0,2.0,-1.0,0.0,0.13490902222813417,20.0,1.0,1.0,0.0,0.0,4.286785714285714
14.297857142857142,0.0,14.297857142857142,63.0,1.0,-1.0,0.0,2.992385455264797,144.0,5.0,5.0,0.0,0.0,0.0
484.39035714285717,0.0,484.39035714285717,45.0,1.0,1.0,0.0,1.0550012881921487,4.0,15.0,17.0,3.0,32.47035714285714,0.0
15377.353928571427,0.0,15377.353928571427,21.0,1.0,1.0,0.0,0.9924305889007827,39.0,41.0,60.0,16.0,403.4207142857143,3.0
6050.936785714286,0.0,6050.936785714286,39.0,2.0,-1.0,0.0,17555357.142857146,100.0,0.0,0.0,0.0,0.0,0.0
757.75,274.94392857142856,482.80607142857144,42.0,2.0,1.0,0.5694707342607109,0.9693969738775423,42.0,7.0,7.0,2.0,119.03571428571429,0.0
1107.6778571428572,0.0,1107.6778571428572,51.0,1.0,-1.0,0.0,6.42587264680351e-05,32.0,3.0,7.0,0.0,0.0,0.21428571428571427
1261.1225,0.0,1261.1225,67.0,2.0,-1.0,0.0,0.7267465111315711,56.0,9.0,10.0,7.0,64.79321428571428,0.0
9.275,0.0,9.275,42.0,1.0,-1.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0
39269.13107142857,0.0,39269.13107142857,59.0,2.0,-1.0,0.0,0.7431208043571936,101.0,26.0,26.0,0.0,0.0,6.785714285714286
